mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__criterion,param_clf__max_depth,param_clf__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.12936758995056152,0.01968739286826376,0.04507145881652832,0.004066858897332044,,gini,3,1,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_leaf': 1}",0.8031866825208085,0.834781344959704,0.7876170342878832,0.8037092488718317,0.8187260132427987,0.8096040647766053,0.015977900616278257,29,0.8289906661668577,0.8202032930024441,0.8210320429332816,0.8274393430162821,0.8232690310585398,0.824186875235481,0.0034733063836361747
0.10580229759216309,0.023431053821438952,0.03158912658691406,0.010330123780466592,,gini,3,5,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_leaf': 5}",0.8031866825208085,0.834781344959704,0.7876170342878832,0.8037092488718317,0.8187260132427987,0.8096040647766053,0.015977900616278257,29,0.8289906661668577,0.8202032930024441,0.8210320429332816,0.8274393430162821,0.8232690310585398,0.824186875235481,0.0034733063836361747
0.10417122840881347,0.016926959659706173,0.042450571060180665,0.005455357560539937,,gini,3,10,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_leaf': 10}",0.8031866825208085,0.834781344959704,0.7876170342878832,0.8037092488718317,0.8187260132427987,0.8096040647766053,0.015977900616278257,29,0.8289906661668577,0.8202032930024441,0.8210320429332816,0.8274393430162821,0.8232690310585398,0.824186875235481,0.0034733063836361747
0.0930776596069336,0.02332241152034258,0.03680973052978516,0.006006853559065077,,gini,3,20,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_leaf': 20}",0.8031866825208085,0.834781344959704,0.7876170342878832,0.8037092488718317,0.8187260132427987,0.8096040647766053,0.015977900616278257,29,0.8289906661668577,0.8202032930024441,0.8210320429332816,0.8274393430162821,0.8232690310585398,0.824186875235481,0.0034733063836361747
0.07460513114929199,0.004032979428373557,0.021268272399902345,0.001184118968655406,,gini,5,1,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 5, 'clf__min_samples_leaf': 1}",0.8092482494384992,0.84018496498877,0.7992888321875924,0.8171260174602505,0.8458363206950361,0.8223368769540297,0.017891091062830558,7,0.8593898308661037,0.8538365446717432,0.8593485056615824,0.8589366372536211,0.8517968151042388,0.8566616667114578,0.003208911649324575
0.07479028701782227,0.005803813500437517,0.02298707962036133,0.001539591687154041,,gini,5,5,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 5, 'clf__min_samples_leaf': 5}",0.8062650284053376,0.8404914783987316,0.795848973050483,0.8170732993125553,0.8445368183543502,0.8208431195042916,0.01896780964562776,12,0.8603390062967355,0.8533967391752296,0.8595154303026943,0.8581358278340572,0.8517382595236116,0.8566250526264657,0.003427329318100572
0.07240543365478516,0.0036144653616312448,0.020685100555419923,0.00033989896531062293,,gini,5,10,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 5, 'clf__min_samples_leaf': 10}",0.8094781344959704,0.8439688201876073,0.7939669351777656,0.8116196069334908,0.8439516469149339,0.8205970287419536,0.020025307089793457,14,0.8597918869403154,0.8529811658406301,0.8593748969091889,0.8576398373243498,0.8514928209208699,0.8562561215870709,0.0033928581981104468
0.07018923759460449,0.0007673786031992254,0.02025766372680664,0.0004380123302084003,,gini,5,20,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 5, 'clf__min_samples_leaf': 20}",0.8134945171092614,0.8441485004624125,0.8044288515878706,0.8073072624520264,0.8437829488423094,0.822632416090776,0.017663624853467383,6,0.8582982296674851,0.8520966095084366,0.8579824287073435,0.8595479245263101,0.8513869260398482,0.8558624236898847,0.003412386968517347
0.08733634948730469,0.00802901325317944,0.02277665138244629,0.002462597905551963,,gini,8,1,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 8, 'clf__min_samples_leaf': 1}",0.7803593605496102,0.7965913594926675,0.7572671966597782,0.7788025599932521,0.8268156130066213,0.7879672179403858,0.023099503772731594,62,0.9148509853917979,0.9183465159591041,0.917003979800139,0.9209695946436324,0.9072497746847235,0.9156841700958793,0.004660448873310836
0.0870905876159668,0.006827240670339817,0.021579265594482422,0.0006806199949619585,,gini,8,5,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 8, 'clf__min_samples_leaf': 5}",0.777550535077289,0.799741049015722,0.7753152545232171,0.7959148707351018,0.8037408797604486,0.7904525178223558,0.01173279653801877,54,0.9104664476870483,0.9076505715658164,0.9075545935945802,0.9117047822260225,0.9062419589167447,0.9087236707980424,0.0020298509286407885
0.07922477722167968,0.0009215433972507272,0.020351696014404296,0.00038967861937999046,,gini,8,10,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 8, 'clf__min_samples_leaf': 10}",0.787668119963007,0.8093354472189193,0.7839346716713762,0.8020249040529712,0.8183438066720088,0.8002613899156564,0.012942754502301547,46,0.9024708233231427,0.8985729069923469,0.8984271806098225,0.9046985657676488,0.8976446801182856,0.9003628313622493,0.002741574081135093
0.08629717826843261,0.014219046919180172,0.0203948974609375,0.0008703818589869724,,gini,8,20,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 8, 'clf__min_samples_leaf': 20}",0.8052847139648567,0.8207028669573259,0.7886186790940912,0.8030502720256423,0.832999451731264,0.8101311967546361,0.015304467341891156,24,0.887816299771954,0.8837538684915628,0.8874880084768688,0.8906188351695044,0.884378459727616,0.8868110943275012,0.0024992751741062264
0.09330430030822753,0.001130004997176532,0.020496606826782227,0.0006243081977185605,,gini,12,1,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 12, 'clf__min_samples_leaf': 1}",0.7033478662967366,0.7122235434007135,0.6957662055586016,0.7012910674370546,0.7537957066340516,0.7132848778654315,0.02093682519040919,76,0.984814182177723,0.9856776383961408,0.9864416614873843,0.9840555628131487,0.9813753666733964,0.9844728823095587,0.0017442920029375213
0.0893702507019043,0.003395545126040086,0.022318458557128905,0.0035381365034425714,,gini,12,5,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 12, 'clf__min_samples_leaf': 5}",0.747261196987713,0.7767049808429118,0.7542543545189996,0.7521456286111932,0.7769732402682299,0.7614678802458096,0.012754251073092646,68,0.9488124427370935,0.9495753437257988,0.9515474837924751,0.952972941053829,0.9511539243125411,0.9508124271243474,0.0014734355743371448
0.08601069450378418,0.004855149362668649,0.021544504165649413,0.0017287301735679633,,gini,12,10,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 12, 'clf__min_samples_leaf': 10}",0.784571277579601,0.7987131721495575,0.7796961325966851,0.7785574206064696,0.8062080890725825,0.7895492184009792,0.010992532317920167,55,0.9216712674805376,0.9165820189446052,0.9206570233047913,0.925413220959401,0.9189547878341627,0.9206556637046995,0.0029378006831025844
0.08016004562377929,0.003186297082633741,0.02310795783996582,0.0033252882795669655,,gini,12,20,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': 12, 'clf__min_samples_leaf': 20}",0.8050759677632449,0.8190857444840798,0.792469739783223,0.8032506009868838,0.8297572856480115,0.8099278677330887,0.013038294194120888,25,0.8939882478960055,0.8899683465324435,0.8923791313848675,0.8965552164280237,0.8903643245753978,0.8926510533633476,0.0024302495553481626
0.10646219253540039,0.00904810993123514,0.024600458145141602,0.005487064725911524,,gini,,1,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': None, 'clf__min_samples_leaf': 1}",0.6677553177434271,0.6652107279693487,0.6612911728733499,0.6587396145249041,0.6874999999999999,0.6680993666222059,0.010186300994985865,80,0.9999887905645567,0.9999910983895008,0.9999940619692884,0.9999971959299419,0.9999858147044115,0.9999913923115399,3.969237656228109e-06
0.09046821594238282,0.0028393050281916433,0.020297145843505858,0.0005709208671780741,,gini,,5,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': None, 'clf__min_samples_leaf': 5}",0.7453269916765756,0.7768740916897873,0.7497258656319852,0.7482708447555988,0.7612184218295307,0.7562832431166955,0.011623908176518243,70,0.9595614671040984,0.9564707949698648,0.9570043690710412,0.960039857381698,0.9578620846182572,0.9581877146289919,0.001397983073472112
0.08850421905517578,0.004330376062038125,0.020403718948364256,0.0006689304019273843,,gini,,10,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': None, 'clf__min_samples_leaf': 10}",0.7849332804861937,0.7980103051922315,0.7796961325966851,0.7801837754628654,0.8048532326768167,0.7895353452829585,0.010118335677907958,56,0.9218829279968508,0.9179401739242817,0.9206570233047913,0.9255867434124146,0.919168721885074,0.9210471181046825,0.002632125550247036
0.08008384704589844,0.001958918471506,0.022466421127319336,0.001580307031818011,,gini,,20,"{'clf__class_weight': None, 'clf__criterion': 'gini', 'clf__max_depth': None, 'clf__min_samples_leaf': 20}",0.8050759677632449,0.8190857444840798,0.792469739783223,0.8032506009868838,0.8297572856480115,0.8099278677330887,0.013038294194120888,25,0.8939882478960055,0.8899683465324435,0.8923791313848675,0.8965552164280237,0.8903643245753978,0.8926510533633476,0.0024302495553481626
0.06504826545715332,0.0015119800142119773,0.02083144187927246,0.0008087753327982718,,entropy,3,1,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_leaf': 1}",0.8031866825208085,0.8266613819527018,0.7876170342878832,0.7988802665429549,0.822930285521488,0.8078551301651673,0.014784170727483649,33,0.8289906661668577,0.8208783317986297,0.8210320429332816,0.8268186538616333,0.8228352249260056,0.8241109839372814,0.0032465444303559124
0.06421809196472168,0.0005790962291035903,0.02255735397338867,0.0025593604602889993,,entropy,3,5,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_leaf': 5}",0.8031866825208085,0.8266613819527018,0.7876170342878832,0.7988802665429549,0.822930285521488,0.8078551301651673,0.014784170727483649,33,0.8289906661668577,0.8208783317986297,0.8210320429332816,0.8268186538616333,0.8228352249260056,0.8241109839372814,0.0032465444303559124
0.07439026832580567,0.01721252705708582,0.02168107032775879,0.002165176485294146,,entropy,3,10,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_leaf': 10}",0.8031866825208085,0.8266613819527018,0.7876170342878832,0.7988802665429549,0.822930285521488,0.8078551301651673,0.014784170727483649,33,0.8289906661668577,0.8208783317986297,0.8210320429332816,0.8268186538616333,0.8228352249260056,0.8241109839372814,0.0032465444303559124
0.06603741645812988,0.0026093705939231214,0.02319307327270508,0.0043087930688388175,,entropy,3,20,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_leaf': 20}",0.8031866825208085,0.8266613819527018,0.7876170342878832,0.7988802665429549,0.822930285521488,0.8078551301651673,0.014784170727483649,33,0.8289906661668577,0.8208783317986297,0.8210320429332816,0.8268186538616333,0.8228352249260056,0.8241109839372814,0.0032465444303559124
0.08339848518371581,0.014019426409941487,0.023596906661987306,0.0029926102186585853,,entropy,5,1,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 5, 'clf__min_samples_leaf': 1}",0.8159122737481834,0.8270471660721364,0.7969982286702374,0.8179747796381427,0.8446079878537387,0.8205080871964878,0.01551655477606036,16,0.8603322476665417,0.8539291873587901,0.8592864862297067,0.8580846947918193,0.8529819470670748,0.8569229126227864,0.002934395471363272
0.07737832069396973,0.004750009406875621,0.02419743537902832,0.0030426613517482016,,entropy,5,5,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 5, 'clf__min_samples_leaf': 5}",0.816533227639054,0.8270471660721364,0.7993468221500568,0.8158396946564885,0.8439911855257053,0.8205516192086881,0.014694206479258176,15,0.8603545016927895,0.8539291873587901,0.8592247966884262,0.8574786857686518,0.8523670309978398,0.8566708405012996,0.0030588920919619664
0.07814188003540039,0.004183819557254146,0.02313380241394043,0.002158730531196236,,entropy,5,10,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 5, 'clf__min_samples_leaf': 10}",0.8189113489232396,0.8330347469943189,0.7968005356163805,0.812468369111383,0.8439911855257053,0.8210412372342054,0.016347394348588812,11,0.8594229646385171,0.8537630239628059,0.8589826569916352,0.8574684591602041,0.8523670309978398,0.8564008271502004,0.002834378785251698
0.08209776878356934,0.013621560554471258,0.024010944366455077,0.005796712746675356,,entropy,5,20,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 5, 'clf__min_samples_leaf': 20}",0.8228352490421457,0.834392918483287,0.8029369280080976,0.8116433300999536,0.8438857492303151,0.8231388349727599,0.014815159051317124,4,0.8585835757373748,0.8531725504663621,0.8576330745671504,0.8572396800325139,0.852236724212782,0.8557731210032365,0.0025603885578446063
0.09815983772277832,0.007438285762302831,0.022007131576538087,0.001105635117920193,,entropy,8,1,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 8, 'clf__min_samples_leaf': 1}",0.7675782798256043,0.797199101598626,0.7789238117329509,0.7782516553498378,0.8230989835941125,0.7890103664202263,0.01952389300218889,58,0.9125276650515189,0.912406669086586,0.9129583664873382,0.9162209844727096,0.9087128394739168,0.9125653049144139,0.0023827111653922655
0.11007561683654785,0.023088260020920466,0.028833913803100585,0.008092707786210367,,entropy,8,5,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 8, 'clf__min_samples_leaf': 5}",0.7696102523450917,0.8027691901175849,0.7904005524861879,0.7982002024376871,0.816967863017165,0.7955896120807433,0.015602849788738724,50,0.9063850592731868,0.9059368467000906,0.902065049147101,0.9102408927103416,0.9031728217653897,0.9055601339192221,0.002851203047966763
0.15752153396606444,0.025639916392566717,0.038586997985839845,0.01032657055108573,,entropy,8,10,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 8, 'clf__min_samples_leaf': 10}",0.7917532038578412,0.8004518430439953,0.7919399223988866,0.7981053097718358,0.8181698367846149,0.8000840231714348,0.009663086257053253,47,0.9011723421027384,0.8991129380292955,0.896732532622881,0.9013445680874395,0.8962146043886006,0.898915397046191,0.0021490869431350077
0.13393373489379884,0.03265141372687453,0.03854827880859375,0.010127752487519565,,entropy,8,20,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 8, 'clf__min_samples_leaf': 20}",0.8092878847932357,0.8233003038710529,0.7973751634262578,0.8200149719539453,0.8344518367002657,0.8168860321489515,0.012632469886103458,17,0.8886021141654625,0.8862771453787949,0.8862368983950162,0.8891099155875946,0.8850845905463912,0.887062132814652,0.0015344606473003967
0.20614347457885743,0.1142083559997968,0.04539556503295898,0.02561642950470886,,entropy,12,1,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 12, 'clf__min_samples_leaf': 1}",0.7332857709076497,0.7416065530453164,0.7077226814558644,0.6870729830036691,0.7645396651343259,0.7268455307093651,0.026936039645185577,74,0.9746185412634155,0.9768683408947569,0.9781396347715243,0.9830376853820199,0.9720053191559552,0.9769339042935343,0.003697731346124901
0.34184937477111815,0.08721154787267993,0.07867064476013183,0.015329571589205577,,entropy,12,5,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 12, 'clf__min_samples_leaf': 5}",0.7524692826000792,0.7723028141101863,0.7564975117034287,0.7681772173252921,0.7783966302559993,0.7655686911989972,0.009701439516555816,66,0.9522087368317981,0.9470753099326478,0.9518272310171054,0.9545201279447684,0.9498780724360573,0.9511018956324753,0.0024958628414103877
0.31166667938232423,0.05732531467153922,0.07488560676574707,0.009110046452321037,,entropy,12,10,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 12, 'clf__min_samples_leaf': 10}",0.781141498216409,0.7834562029330163,0.777887900130741,0.7910727088693013,0.797396250685336,0.7861909121669607,0.007089524315018947,64,0.924326584923507,0.9190235328909563,0.9205440357759752,0.9236540793611207,0.919974974499457,0.9215046414902034,0.0020977126697307212
0.19510526657104493,0.0514642880705584,0.04861230850219726,0.013030494878593459,,entropy,12,20,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': 12, 'clf__min_samples_leaf': 20}",0.8061461223411283,0.8240163826132911,0.7930338239635613,0.8145850027413437,0.8302950107545022,0.8136152684827653,0.013166027225570033,19,0.894468440329043,0.8921121510609895,0.892442635324421,0.895463608448894,0.8916565060363382,0.8932286682399372,0.00147432322915455
0.20473766326904297,0.03945033224241186,0.044979429244995116,0.015113685496098353,,entropy,,1,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': None, 'clf__min_samples_leaf': 1}",0.6863469414717929,0.6775346809353944,0.6656377841508162,0.6434144489899203,0.6813926025895154,0.6708652916274878,0.015335332455897186,79,0.9999887905645567,0.9999910983895008,0.9999940619692884,0.9999971959299419,0.9999858147044115,0.9999913923115399,3.969237656228109e-06
0.18964066505432128,0.044347519394882066,0.04237246513366699,0.012215539133655192,,entropy,,5,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': None, 'clf__min_samples_leaf': 5}",0.7472268463469415,0.7626714229092351,0.7561311205769474,0.7596263337691367,0.7747564421576484,0.7600824331519818,0.00897904692131776,69,0.9621714522713778,0.9584912957085335,0.9591414003459893,0.9620851790712128,0.959758130813497,0.9603294916421221,0.0015226447860936239
0.2080350399017334,0.0524463753321857,0.05324559211730957,0.013712574572941201,,entropy,,10,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': None, 'clf__min_samples_leaf': 10}",0.7807055093143084,0.7834086405073326,0.779000253047109,0.7911702374425372,0.7967188224874531,0.786200692559748,0.006710683366955597,63,0.9249361803980602,0.9218314964695223,0.9208943795879534,0.9245713401607492,0.9203487405436861,0.9225164274319942,0.0018908678862912401
0.15134673118591307,0.047444729668227194,0.037263107299804685,0.021618916362779763,,entropy,,20,"{'clf__class_weight': None, 'clf__criterion': 'entropy', 'clf__max_depth': None, 'clf__min_samples_leaf': 20}",0.8061461223411283,0.8243070418813582,0.7930338239635613,0.813448926658513,0.8302950107545022,0.8134461851198125,0.013204518521513676,20,0.894468440329043,0.8922814465051123,0.892442635324421,0.8958225294163443,0.8916565060363382,0.8933343115222518,0.0015618014517557548
