mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__criterion,param_clf__max_depth,param_clf__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.14683618545532226,0.03183610259942422,0.0478156566619873,0.013962269867180169,balanced,gini,3,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_leaf': 1}",0.8028035407583565,0.8239344695468358,0.7795142549871368,0.798028868457678,0.8187260132427987,0.804601429398561,0.01580549012831378,42,0.827499151874333,0.822058454568323,0.8204812905847905,0.8189548868013412,0.8232690310585398,0.8224525629774655,0.002912375475061766
0.1891510009765625,0.04752716341718606,0.07301130294799804,0.016348316019963602,balanced,gini,3,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_leaf': 5}",0.8028035407583565,0.8239344695468358,0.7795142549871368,0.798028868457678,0.8187260132427987,0.804601429398561,0.01580549012831378,42,0.827499151874333,0.822058454568323,0.8204812905847905,0.8189548868013412,0.8232690310585398,0.8224525629774655,0.002912375475061766
0.19646773338317872,0.01719803428597241,0.060040760040283206,0.018692766166882646,balanced,gini,3,10,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_leaf': 10}",0.8028035407583565,0.8239344695468358,0.7795142549871368,0.798028868457678,0.8187260132427987,0.804601429398561,0.01580549012831378,42,0.827499151874333,0.822058454568323,0.8204812905847905,0.8189548868013412,0.8232690310585398,0.8224525629774655,0.002912375475061766
0.11308398246765136,0.05317211555320671,0.05589556694030762,0.022708192619598302,balanced,gini,3,20,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_leaf': 20}",0.8028035407583565,0.8239344695468358,0.7795142549871368,0.798028868457678,0.8187260132427987,0.804601429398561,0.01580549012831378,42,0.827499151874333,0.822058454568323,0.8204812905847905,0.8189548868013412,0.8232690310585398,0.8224525629774655,0.002912375475061766
0.12109951972961426,0.02848327372691632,0.02761678695678711,0.009002299490426014,balanced,gini,5,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 5, 'clf__min_samples_leaf': 1}",0.8117849121416303,0.8336424891002775,0.810570515794357,0.8192953692379064,0.8432056851250473,0.8236997942798437,0.012752084439998862,2,0.8604697280953619,0.8552766274369394,0.8605427096157828,0.86026246755526,0.853102687024875,0.8579308439456439,0.0031324178580804593
0.1673877716064453,0.05298386515963413,0.06375708580017089,0.028328289240997503,balanced,gini,5,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 5, 'clf__min_samples_leaf': 5}",0.8117347073589642,0.8325670498084292,0.8107761165703683,0.8157896124161782,0.8449163890177553,0.8231567750343391,0.01341680655786557,3,0.8603703267781214,0.855389051480651,0.8602301382769417,0.8600500180120265,0.8522466209306345,0.8576572310956753,0.0032901522729696236
0.16417016983032226,0.039972239987694565,0.04868922233581543,0.014337041564271215,balanced,gini,5,10,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 5, 'clf__min_samples_leaf': 10}",0.8128233584357246,0.8345673140441273,0.8085013284973219,0.8119570030787399,0.8454066677913205,0.8226511343694469,0.014635410957253122,5,0.8595202229754524,0.8542247537962897,0.8599668855820655,0.8600145547730551,0.8519919453912306,0.8571436725036186,0.0033740440986140107
0.2270519733428955,0.03910374557760519,0.07526106834411621,0.013935320901307053,balanced,gini,5,20,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 5, 'clf__min_samples_leaf': 20}",0.8134522393975425,0.8342634429911481,0.8149566656825946,0.81255535405508,0.8452379697186958,0.8240931343690121,0.013269237505290354,1,0.8589368377984801,0.8537145596389771,0.8584493888446835,0.8598654442240775,0.8518860505102089,0.8565704562032854,0.0031650244127180336
0.33722262382507323,0.020060273794712438,0.07879300117492676,0.013742403684861841,balanced,gini,8,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 8, 'clf__min_samples_leaf': 1}",0.8034852688598229,0.7768133174791915,0.7657548184386993,0.7932710556281894,0.8022094175699043,0.7883067755951615,0.01475807940729439,59,0.9164503080781456,0.9180234204669127,0.9213738755679066,0.9157243341818119,0.9144872444502505,0.9172118365490055,0.002374751703214283
0.29690017700195315,0.06086881472636224,0.08250322341918945,0.01574516497374579,balanced,gini,8,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 8, 'clf__min_samples_leaf': 5}",0.7953230281411019,0.7955344166996962,0.7936479903842099,0.7945758297836447,0.7992097549660495,0.7956582039949404,0.0018949233832474927,49,0.9103274836564783,0.908689752169273,0.909845353886837,0.9091929952350603,0.9070714688180812,0.9090254107531459,0.0011248414036823205
0.25746631622314453,0.04990699726093917,0.06842570304870606,0.020047456355405998,balanced,gini,8,10,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 8, 'clf__min_samples_leaf': 10}",0.7955449861276258,0.7856070815167129,0.7957119058664756,0.8037303361309096,0.8088439964573404,0.7978876612198128,0.007939934606067832,48,0.9008991945361257,0.8999483706591049,0.9027543555455269,0.9013574338206477,0.8973715307055568,0.9004661770533924,0.001792348351048714
0.20638761520385743,0.05034793616839244,0.0467893123626709,0.01245763365144171,balanced,gini,8,20,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 8, 'clf__min_samples_leaf': 20}",0.8053745541022592,0.8239186154049412,0.796054573826494,0.8078001771329761,0.8263332419552107,0.8118962324843763,0.011517230925391888,23,0.8869141050634008,0.8837762873624495,0.8899679610254055,0.8899207866703086,0.8836588033944422,0.8868475887032015,0.002785208691335221
0.22113642692565919,0.037826348507588065,0.046575736999511716,0.01898046653354951,balanced,gini,12,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 12, 'clf__min_samples_leaf': 1}",0.7184806447351038,0.7088571806050997,0.7260422377799334,0.7148238159504027,0.7457140145923833,0.7227835787325846,0.012745519815587822,75,0.979745209532372,0.9790942380534619,0.9809702610226344,0.9789010222649761,0.9827790511554748,0.9802979564057839,0.0014362253741192772
0.22279062271118164,0.03652178450671464,0.049557161331176755,0.014958908060999839,balanced,gini,12,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 12, 'clf__min_samples_leaf': 5}",0.7763271237944247,0.7803408640507332,0.757934081228122,0.7522405212770444,0.7733409598920333,0.7680367100484716,0.010952998867686449,65,0.9504589109901591,0.9487079312360479,0.9514145378826566,0.9503219402317415,0.949189260873524,0.9500185162428257,0.0009633470399509402
0.23330655097961425,0.06275674610326024,0.06272478103637695,0.03198395149288114,balanced,gini,12,10,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 12, 'clf__min_samples_leaf': 10}",0.7956586074778702,0.7871951380631523,0.7781963012947577,0.799312555354055,0.7960413942895701,0.791280799295881,0.007671170578213805,53,0.9223238874058365,0.9201723351792637,0.923923435032006,0.9225256885806391,0.9201913827298314,0.9218273457855155,0.0014521199396630212
0.21473326683044433,0.03770405211848171,0.04705171585083008,0.025310895486117986,balanced,gini,12,20,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': 12, 'clf__min_samples_leaf': 20}",0.8043413925221297,0.8172149557405206,0.7919979123613513,0.8084828771456286,0.8268525157100081,0.8097779306959276,0.011783148627664324,28,0.893897913033903,0.8890804933074725,0.896355467672701,0.8964217756823127,0.8910211367502082,0.8933553572893196,0.002912764954397899
0.22219586372375488,0.05405197153873416,0.04908838272094727,0.02954802709719662,balanced,gini,,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': None, 'clf__min_samples_leaf': 1}",0.6834958382877526,0.679463601532567,0.6822650879338704,0.6584628442495044,0.6975243557842352,0.6802423455575861,0.012556255003983491,77,0.9999887905645567,0.9999910983895008,0.9999940619692884,0.9999971959299419,0.9999858147044115,0.9999913923115399,3.969237656228109e-06
0.24233388900756836,0.013746315888323701,0.04812808036804199,0.014293318216929455,balanced,gini,,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': None, 'clf__min_samples_leaf': 5}",0.7689047430307836,0.7699035539701415,0.7511808865083717,0.735157205516427,0.75032685251571,0.7550946483082868,0.013004410300901121,72,0.9599496762286448,0.9574573901335208,0.9598810150601654,0.9598034907703209,0.9562182397829584,0.958661962395122,0.0015407892709386592
0.1896451473236084,0.04087955908595306,0.058542919158935544,0.021334822861808236,balanced,gini,,10,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': None, 'clf__min_samples_leaf': 10}",0.7833637204386312,0.7882335843572467,0.77730009278394,0.7930338239635613,0.7982107460672263,0.7880283935221211,0.00728879073976498,61,0.9245957762187871,0.9214678491961681,0.9246501840129739,0.926016590857808,0.9204933975696299,0.9234447595710733,0.002098138025480923
0.18826580047607422,0.032648956867834214,0.04856185913085938,0.01758613132483492,balanced,gini,,20,"{'clf__class_weight': 'balanced', 'clf__criterion': 'gini', 'clf__max_depth': None, 'clf__min_samples_leaf': 20}",0.8043413925221297,0.8172149557405206,0.7919979123613513,0.8089125300493442,0.8268525157100081,0.8098638612766708,0.011774954710448518,27,0.893897913033903,0.8890804933074725,0.896355467672701,0.8967315429510957,0.8910211367502082,0.8934173107430761,0.002979849496453707
0.17152185440063478,0.04848512819761731,0.04386987686157227,0.012469776575022375,balanced,entropy,3,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_leaf': 1}",0.8031866825208085,0.8213185361342317,0.7876170342878832,0.8025705368816162,0.822930285521488,0.8075246150692056,0.013170263949371435,37,0.8289906661668577,0.8218552011285923,0.8210320429332816,0.827967167968415,0.8228352249260056,0.8245360606246305,0.0032855440290434066
0.19828472137451172,0.03906472291921855,0.06261930465698243,0.015785099062544893,balanced,entropy,3,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_leaf': 5}",0.8031866825208085,0.8213185361342317,0.7876170342878832,0.8025705368816162,0.822930285521488,0.8075246150692056,0.013170263949371435,37,0.8289906661668577,0.8218552011285923,0.8210320429332816,0.827967167968415,0.8228352249260056,0.8245360606246305,0.0032855440290434066
0.1906825065612793,0.02146356018428144,0.07614808082580567,0.019237520822971723,balanced,entropy,3,10,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_leaf': 10}",0.8031866825208085,0.8213185361342317,0.7876170342878832,0.8025705368816162,0.822930285521488,0.8075246150692056,0.013170263949371435,37,0.8289906661668577,0.8218552011285923,0.8210320429332816,0.827967167968415,0.8228352249260056,0.8245360606246305,0.0032855440290434066
0.37666778564453124,0.1729392714913895,0.11720175743103027,0.03918751521453288,balanced,entropy,3,20,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_leaf': 20}",0.8031866825208085,0.8213185361342317,0.7876170342878832,0.8025705368816162,0.822930285521488,0.8075246150692056,0.013170263949371435,37,0.8289906661668577,0.8218552011285923,0.8210320429332816,0.827967167968415,0.8228352249260056,0.8245360606246305,0.0032855440290434066
0.3193060874938965,0.14403419012322807,0.0649449348449707,0.03918602688478571,balanced,entropy,5,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 5, 'clf__min_samples_leaf': 1}",0.8164883075703528,0.8288439688201876,0.8018614777951162,0.8148011471468939,0.8439911855257053,0.8211972173716511,0.014247751841831744,10,0.8607938126553867,0.8543093190960317,0.8582481555816829,0.8593262380464143,0.8523670309978398,0.857008911275471,0.003164365930692834
0.10047874450683594,0.04310646991942902,0.02775568962097168,0.007437162513639773,balanced,entropy,5,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 5, 'clf__min_samples_leaf': 5}",0.8161104505218656,0.8288439688201876,0.8018430264434229,0.8129876428661802,0.8439911855257053,0.8207552548354723,0.01445626614681724,13,0.8603366984717912,0.8543093190960317,0.8580068406113797,0.8590991083716997,0.8523670309978398,0.8568237995097483,0.0030034138277183413
0.07932167053222657,0.003440904588564935,0.020569515228271485,0.0003671433207296148,balanced,entropy,5,10,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 5, 'clf__min_samples_leaf': 10}",0.8203408640507333,0.8324639978861145,0.8019642781831218,0.8095873223398423,0.8439911855257053,0.8216695295971034,0.015171149506000538,9,0.8593932926035199,0.8535709799585186,0.8578508023599054,0.8587337545376451,0.8523670309978398,0.8563831720914857,0.002855794664002883
0.07988972663879394,0.003922785887193927,0.021735095977783205,0.0008790232809989033,balanced,entropy,5,20,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 5, 'clf__min_samples_leaf': 20}",0.8226714229092351,0.8327282335843573,0.8023886592720678,0.808185019611151,0.8438857492303151,0.8219718169214252,0.015296968463048894,8,0.8585562115273219,0.853437785490309,0.8568751509249471,0.8586728897228523,0.852236724212782,0.8559557523756425,0.002651861405405813
0.09896478652954102,0.007776500417442116,0.023509836196899413,0.00395507782605694,balanced,entropy,8,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 8, 'clf__min_samples_leaf': 1}",0.7893275201479719,0.8011018628616726,0.7828987600691663,0.7778272742608915,0.8082456454810003,0.7918802125641407,0.011291891172094953,52,0.9064467111681254,0.906469294883651,0.9078269182808213,0.9140422220374835,0.9092103144913021,0.9087990921722767,0.0028130513130440967
0.08930258750915528,0.0036966654944232506,0.020704364776611327,0.0006289155046347308,balanced,entropy,8,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 8, 'clf__min_samples_leaf': 5}",0.784552781080724,0.8132382084819659,0.7931682552401838,0.7885369659651639,0.7983952595841592,0.7955782940704393,0.009967531259683061,51,0.9044202760224571,0.899822264510367,0.9006702717110897,0.9105158565213433,0.903741883041908,0.903834110361433,0.0037710107383625412
0.08830633163452148,0.0019710512624506035,0.02386641502380371,0.0053065076586933145,balanced,entropy,8,10,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 8, 'clf__min_samples_leaf': 10}",0.8060906328444972,0.8134760206103845,0.7967794483573025,0.7982687360296907,0.8138680359326895,0.8056965747549129,0.007240659758543573,41,0.9006224203874573,0.8963282175448106,0.8966165760787093,0.902733077602144,0.8954621239412162,0.8983524831108675,0.002821610312302607
0.0971712589263916,0.01265825871464929,0.02107973098754883,0.0009277078539851871,balanced,entropy,8,20,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 8, 'clf__min_samples_leaf': 20}",0.8064024309684239,0.8345144669044787,0.7879913331365189,0.8172868078107207,0.8341144405550167,0.8160618958750318,0.01760201074314299,18,0.8881008216186491,0.883849643226748,0.8856515075340415,0.8894812074523605,0.8846057543476282,0.8863377868358855,0.0021284341313521703
0.10183415412902833,0.0029428524782146187,0.020815706253051756,0.0005619854668608907,balanced,entropy,12,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 12, 'clf__min_samples_leaf': 1}",0.732041220768926,0.74156691769058,0.7217588882797016,0.7002920585382313,0.7420896419383408,0.727549745443156,0.015521459857894025,73,0.9718427223894297,0.9712034548798794,0.9734137870516621,0.9788762804703448,0.9735040121294174,0.9737680513841467,0.002704561750450054
0.10816326141357421,0.009587431659169029,0.021633243560791014,0.0008789383826284503,balanced,entropy,12,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 12, 'clf__min_samples_leaf': 5}",0.7601004095653322,0.7894120755714098,0.7583795495761461,0.7550424908270423,0.764157458563536,0.7654183968206932,0.012351294421640856,67,0.9513076960357172,0.9460549216180227,0.9477900299144792,0.9549446971406403,0.9486780953964427,0.9497550880210606,0.0031001687807954517
0.09463930130004883,0.005128578049784515,0.021200895309448242,0.000584391805715005,balanced,entropy,12,10,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 12, 'clf__min_samples_leaf': 10}",0.795521204914784,0.7990593209142556,0.7755841170764624,0.7842325292058538,0.7910041752772974,0.7890802694777307,0.008371561930542497,57,0.9239359031293777,0.9184905901734792,0.9210457993710965,0.9248230466847974,0.920704527550483,0.9217999733818468,0.00229878077724557
0.10049710273742676,0.016216082960995123,0.020788860321044923,0.00037784220772291795,balanced,entropy,12,20,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': 12, 'clf__min_samples_leaf': 20}",0.807631126965253,0.8241167921786233,0.7869158829235376,0.8117777613765763,0.8329704567500316,0.8126824040388044,0.015700940760025563,22,0.8957989014093887,0.8932340836731605,0.8930623348072845,0.8965253613291687,0.8920210351439049,0.8941283432725815,0.0017270368774572257
0.11472105979919434,0.0037972661758911832,0.021712398529052733,0.000986827426069056,balanced,entropy,,1,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': None, 'clf__min_samples_leaf': 1}",0.6916290130796671,0.6852873563218391,0.6720641263548564,0.6491001012188435,0.6716871915988359,0.6739535577148084,0.014610115531728411,78,0.9999887905645567,0.9999910983895008,0.9999940619692884,0.9999971959299419,0.9999858147044115,0.9999913923115399,3.969237656228109e-06
0.10463466644287109,0.004394767715752916,0.02288846969604492,0.0014903854538697071,balanced,entropy,,5,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': None, 'clf__min_samples_leaf': 5}",0.7550693618707887,0.7778174131325143,0.7542648981485387,0.7469291678967567,0.7441087469950656,0.7556379176087328,0.011856665267599962,71,0.9613386571557905,0.962073864245165,0.9589122913277042,0.9639305870601074,0.9590231345676519,0.9610557068712836,0.0019030092886547652
0.10007739067077637,0.00711890381878061,0.02551159858703613,0.009023564065114486,balanced,entropy,,10,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': None, 'clf__min_samples_leaf': 10}",0.7942898665609723,0.7952120491478398,0.7767281008814473,0.7832335203070305,0.7918292142887268,0.7882585502372034,0.007150940548084773,60,0.9241478933349686,0.9218885327145725,0.9215088008212957,0.9255258785976218,0.9209184616013946,0.9227979134139707,0.0017484486540437524
0.08389544486999512,0.010735085067281252,0.020078754425048827,0.003875867253332087,balanced,entropy,,20,"{'clf__class_weight': 'balanced', 'clf__criterion': 'entropy', 'clf__max_depth': None, 'clf__min_samples_leaf': 20}",0.807631126965253,0.824275333597569,0.7869158829235376,0.8117777613765763,0.8329704567500316,0.8127141123225936,0.01572414360335915,21,0.8957989014093887,0.8933598601326208,0.8930623348072845,0.8965253613291687,0.8920210351439049,0.8941534985644737,0.0017147002094933313
